u_first u_second u_last g_one g_two disp_cost htgr_cost sfr_cost coe heat_load ns_measure
2 1 3 2 0 3 1 2 0.21319999949563184 0.9859758339399931 0.046308588570016886
2 1 3 2 0 3 2 0 0.3480103108570498 0.9859758339399931 0.046308588570016886
2 1 3 2 0 3 2 1 0.2720605303750506 0.9859758339399931 0.046308588570016886
2 1 3 2 0 3 2 2 0.1179257881231075 0.9859758339399931 0.046308588570016886
2 1 3 2 1 0 0 0 0.6443832191102852 0.9859758339399931 0.046308588570016886
2 1 3 2 1 0 0 1 0.5684334386282965 0.9859758339399931 0.046308588570016886
2 1 3 2 1 0 0 2 0.4142986963763301 0.9859758339399931 0.046308588570016886
2 1 3 2 1 0 1 0 0.45374313152746193 0.9859758339399931 0.046308588570016886
2 1 3 2 1 0 1 1 0.37779335104546585 0.9859758339399931 0.046308588570016886
2 1 3 2 1 0 1 2 0.2236586087935153 0.9859758339399931 0.046308588570016886
2 1 3 2 1 0 2 0 0.35846892015493004 0.9859758339399931 0.046308588570016886
2 1 3 2 1 0 2 1 0.28251913967292874 0.9859758339399931 0.046308588570016886
2 1 3 2 1 0 2 2 0.12838439742098773 0.9859758339399931 0.046308588570016886
2 1 3 2 1 1 0 0 0.6401544247784292 0.9859758339399931 0.046308588570016886
2 1 3 2 1 1 0 1 0.5642046442964428 0.9859758339399931 0.046308588570016886
2 1 3 2 1 1 0 2 0.41006990204447424 0.9859758339399931 0.046308588570016886
2 1 3 2 1 1 1 0 0.44951433719560807 0.9859758339399931 0.046308588570016886
2 1 3 2 1 1 1 1 0.37356455671361644 0.9859758339399931 0.046308588570016886
2 1 3 2 1 1 1 2 0.21942981446165943 0.9859758339399931 0.046308588570016886
2 1 3 2 1 1 2 0 0.3542401258230795 0.9859758339399931 0.046308588570016886
2 1 3 2 1 1 2 1 0.27829034534108144 0.9859758339399931 0.046308588570016886
2 1 3 2 1 1 2 2 0.1241556030891372 0.9859758339399931 0.046308588570016886
2 1 3 2 1 2 0 0 0.6372127697213354 0.9859758339399931 0.046308588570016886
2 1 3 2 1 2 0 1 0.561262989239349 0.9859758339399931 0.046308588570016886
2 1 3 2 1 2 0 2 0.40712824698738037 0.9859758339399931 0.046308588570016886
2 1 3 2 1 2 1 0 0.4465726821385132 0.9859758339399931 0.046308588570016886
2 1 3 2 1 2 1 1 0.37062290165652045 0.9859758339399931 0.046308588570016886
2 1 3 2 1 2 1 2 0.21648815940456456 0.9859758339399931 0.046308588570016886
2 1 3 2 1 2 2 0 0.35129847076598464 0.9859758339399931 0.046308588570016886
2 1 3 2 1 2 2 1 0.27534869028398223 0.9859758339399931 0.046308588570016886
2 1 3 2 1 2 2 2 0.12121394803203911 0.9859758339399931 0.046308588570016886
2 1 3 2 1 3 0 0 0.633993600036211 0.9859758339399931 0.046308588570016886
2 1 3 2 1 3 0 1 0.5580438195542257 0.9859758339399931 0.046308588570016886
2 1 3 2 1 3 0 2 0.4039090773022559 0.9859758339399931 0.046308588570016886
2 1 3 2 1 3 1 0 0.4433535124533877 0.9859758339399931 0.046308588570016886
2 1 3 2 1 3 1 1 0.367403731971396 0.9859758339399931 0.046308588570016886
2 1 3 2 1 3 1 2 0.21326898971944008 0.9859758339399931 0.046308588570016886
2 1 3 2 1 3 2 0 0.34807930108085794 0.9859758339399931 0.046308588570016886
2 1 3 2 1 3 2 1 0.27212952059885986 0.9859758339399931 0.046308588570016886
2 1 3 2 1 3 2 2 0.11799477834691563 0.9859758339399931 0.046308588570016886
2 1 3 2 2 0 0 0 0.6443142288864769 0.9859758339399931 0.046308588570016886
2 1 3 2 2 0 0 1 0.5683644484044884 0.9859758339399931 0.046308588570016886
2 1 3 2 2 0 0 2 0.41422970615252186 0.9859758339399931 0.046308588570016886
2 1 3 2 2 0 1 0 0.4536741413036537 0.9859758339399931 0.046308588570016886
2 1 3 2 2 0 1 1 0.3777243608216577 0.9859758339399931 0.046308588570016886
2 1 3 2 2 0 1 2 0.22358961856970716 0.9859758339399931 0.046308588570016886
2 1 3 2 2 0 2 0 0.3583999299311219 0.9859758339399931 0.046308588570016886
2 1 3 2 2 0 2 1 0.2824501494491206 0.9859758339399931 0.046308588570016886
2 1 3 2 2 0 2 2 0.1283154071971785 0.9859758339399931 0.046308588570016886
2 1 3 2 2 1 0 0 0.6400854345546211 0.9859758339399931 0.046308588570016886
2 1 3 2 2 1 0 1 0.5641356540726347 0.9859758339399931 0.046308588570016886
2 1 3 2 2 1 0 2 0.410000911820666 0.9859758339399931 0.046308588570016886
2 1 3 2 2 1 1 0 0.44944534697179994 0.9859758339399931 0.046308588570016886
2 1 3 2 2 1 1 1 0.3734955664898082 0.9859758339399931 0.046308588570016886
2 1 3 2 2 1 1 2 0.2193608242378512 0.9859758339399931 0.046308588570016886
2 1 3 2 2 1 2 0 0.35417113559927127 0.9859758339399931 0.046308588570016886
2 1 3 2 2 1 2 1 0.2782213551172722 0.9859758339399931 0.046308588570016886
2 1 3 2 2 1 2 2 0.12408661286532896 0.9859758339399931 0.046308588570016886
2 1 3 2 2 2 0 0 0.6371437794975272 0.9859758339399931 0.046308588570016886
2 1 3 2 2 2 0 1 0.5611939990155408 0.9859758339399931 0.046308588570016886
2 1 3 2 2 2 0 2 0.40705925676357113 0.9859758339399931 0.046308588570016886
2 1 3 2 2 2 1 0 0.44650369191470507 0.9859758339399931 0.046308588570016886
2 1 3 2 2 2 1 1 0.3705539114327122 0.9859758339399931 0.046308588570016886
2 1 3 2 2 2 1 2 0.21641916918075743 0.9859758339399931 0.046308588570016886
2 1 3 2 2 2 2 0 0.3512294805421775 0.9859758339399931 0.046308588570016886
2 1 3 2 2 2 2 1 0.2752797000601741 0.9859758339399931 0.046308588570016886
2 1 3 2 2 2 2 2 0.12114495780823087 0.9859758339399931 0.046308588570016886
2 1 3 2 2 3 0 0 0.6339246098124038 0.9859758339399931 0.046308588570016886
2 1 3 2 2 3 0 1 0.5579748293304174 0.9859758339399931 0.046308588570016886
2 1 3 2 2 3 0 2 0.40384008707844765 0.9859758339399931 0.046308588570016886
2 1 3 2 2 3 1 0 0.4432845222295806 0.9859758339399931 0.046308588570016886
2 1 3 2 2 3 1 1 0.36733474174758773 0.9859758339399931 0.046308588570016886
2 1 3 2 2 3 1 2 0.21319999949563184 0.9859758339399931 0.046308588570016886
2 1 3 2 2 3 2 0 0.3480103108570498 0.9859758339399931 0.046308588570016886
2 1 3 2 2 3 2 1 0.2720605303750506 0.9859758339399931 0.046308588570016886
2 1 3 2 2 3 2 2 0.1179257881231075 0.9859758339399931 0.046308588570016886
2 1 3 2 3 0 0 0 0.6443487239983811 0.9859758339399931 0.046308588570016886
2 1 3 2 3 0 0 1 0.5683989435163936 0.9859758339399931 0.046308588570016886
2 1 3 2 3 0 0 2 0.414264201264426 0.9859758339399931 0.046308588570016886
2 1 3 2 3 0 1 0 0.4537086364155578 0.9859758339399931 0.046308588570016886
2 1 3 2 3 0 1 1 0.37775885593356184 0.9859758339399931 0.046308588570016886
2 1 3 2 3 0 1 2 0.22362411368161228 0.9859758339399931 0.046308588570016886
2 1 3 2 3 0 2 0 0.358434425043027 0.9859758339399931 0.046308588570016886
2 1 3 2 3 0 2 1 0.28248464456102473 0.9859758339399931 0.046308588570016886
2 1 3 2 3 0 2 2 0.1283499023090836 0.9859758339399931 0.046308588570016886
2 1 3 2 3 1 0 0 0.6401199296665252 0.9859758339399931 0.046308588570016886
2 1 3 2 3 1 0 1 0.5641701491845399 0.9859758339399931 0.046308588570016886
2 1 3 2 3 1 0 2 0.4100354069325711 0.9859758339399931 0.046308588570016886
2 1 3 2 3 1 1 0 0.44947984208370506 0.9859758339399931 0.046308588570016886
2 1 3 2 3 1 1 1 0.3735300616017123 0.9859758339399931 0.046308588570016886
2 1 3 2 3 1 1 2 0.2193953193497553 0.9859758339399931 0.046308588570016886
2 1 3 2 3 1 2 0 0.3542056307111754 0.9859758339399931 0.046308588570016886
2 1 3 2 3 1 2 1 0.2782558502291773 0.9859758339399931 0.046308588570016886
2 1 3 2 3 1 2 2 0.12412110797723308 0.9859758339399931 0.046308588570016886
2 1 3 2 3 2 0 0 0.6371782746094313 0.9859758339399931 0.046308588570016886
2 1 3 2 3 2 0 1 0.5612284941274449 0.9859758339399931 0.046308588570016886
2 1 3 2 3 2 0 2 0.40709375187547625 0.9859758339399931 0.046308588570016886
2 1 3 2 3 2 1 0 0.4465381870266102 0.9859758339399931 0.046308588570016886
2 1 3 2 3 2 1 1 0.37058840654461744 0.9859758339399931 0.046308588570016886
2 1 3 2 3 2 1 2 0.21645366429266144 0.9859758339399931 0.046308588570016886
2 1 3 2 3 2 2 0 0.3512639756540805 0.9859758339399931 0.046308588570016886
2 1 3 2 3 2 2 1 0.2753141951720792 0.9859758339399931 0.046308588570016886
2 1 3 2 3 2 2 2 0.12117945292013388 0.9859758339399931 0.046308588570016886
2 1 3 2 3 3 0 0 0.6339591049243078 0.9859758339399931 0.046308588570016886
2 1 3 2 3 3 0 1 0.5580093244423214 0.9859758339399931 0.046308588570016886
2 1 3 2 3 3 0 2 0.4038745821903529 0.9859758339399931 0.046308588570016886
2 1 3 2 3 3 1 0 0.4433190173414836 0.9859758339399931 0.046308588570016886
2 1 3 2 3 3 1 1 0.36736923685949074 0.9859758339399931 0.046308588570016886
2 1 3 2 3 3 1 2 0.21323449460753696 0.9859758339399931 0.046308588570016886
2 1 3 2 3 3 2 0 0.34804480596895493 0.9859758339399931 0.046308588570016886
2 1 3 2 3 3 2 1 0.27209502548695574 0.9859758339399931 0.046308588570016886
2 1 3 2 3 3 2 2 0.11796028323501262 0.9859758339399931 0.046308588570016886
2 2 0 0 0 0 0 0 0.5894666108482628 0.054560364924474136 0.9048362851981411
2 2 0 0 0 0 0 1 0.5589292565440229 0.054560364924474136 0.9048362851981411
2 2 0 0 0 0 0 2 0.4974768140060005 0.054560364924474136 0.9048362851981411
2 2 0 0 0 0 1 0 0.5894666108482628 0.054560364924474136 0.9048362851981411
2 2 0 0 0 0 1 1 0.5589292565440229 0.054560364924474136 0.9048362851981411
2 2 0 0 0 0 1 2 0.4974768140060005 0.054560364924474136 0.9048362851981411
2 2 0 0 0 0 2 0 0.5894666108482628 0.054560364924474136 0.9048362851981411
2 2 0 0 0 0 2 1 0.5589292565440229 0.054560364924474136 0.9048362851981411
2 2 0 0 0 0 2 2 0.4974768140060005 0.054560364924474136 0.9048362851981411
2 2 0 0 0 1 0 0 0.4550119744318012 0.054560364924474136 0.9048362851981411
2 2 0 0 0 1 0 1 0.42447462012756454 0.054560364924474136 0.9048362851981411
2 2 0 0 0 1 0 2 0.3630221775895389 0.054560364924474136 0.9048362851981411
2 2 0 0 0 1 1 0 0.4550119744318012 0.054560364924474136 0.9048362851981411
2 2 0 0 0 1 1 1 0.42447462012756454 0.054560364924474136 0.9048362851981411
2 2 0 0 0 1 1 2 0.3630221775895389 0.054560364924474136 0.9048362851981411
2 2 0 0 0 1 2 0 0.4550119744318012 0.054560364924474136 0.9048362851981411
2 2 0 0 0 1 2 1 0.42447462012756454 0.054560364924474136 0.9048362851981411
2 2 0 0 0 1 2 2 0.3630221775895389 0.054560364924474136 0.9048362851981411
2 2 0 0 0 2 0 0 0.39653899880786425 0.054560364924474136 0.9048362851981411
2 2 0 0 0 2 0 1 0.3660016445036255 0.054560364924474136 0.9048362851981411
2 2 0 0 0 2 0 2 0.30454920196560087 0.054560364924474136 0.9048362851981411
2 2 0 0 0 2 1 0 0.39653899880786425 0.054560364924474136 0.9048362851981411
2 2 0 0 0 2 1 1 0.3660016445036255 0.054560364924474136 0.9048362851981411
2 2 0 0 0 2 1 2 0.30454920196560087 0.054560364924474136 0.9048362851981411
2 2 0 0 0 2 2 0 0.39653899880786425 0.054560364924474136 0.9048362851981411
2 2 0 0 0 2 2 1 0.3660016445036255 0.054560364924474136 0.9048362851981411
2 2 0 0 0 2 2 2 0.30454920196560087 0.054560364924474136 0.9048362851981411
2 2 0 0 0 3 0 0 0.3418634377741583 0.054560364924474136 0.9048362851981411
2 2 0 0 0 3 0 1 0.3113260834699153 0.054560364924474136 0.9048362851981411
2 2 0 0 0 3 0 2 0.2498736409318928 0.054560364924474136 0.9048362851981411
2 2 0 0 0 3 1 0 0.3418634377741583 0.054560364924474136 0.9048362851981411
2 2 0 0 0 3 1 1 0.3113260834699153 0.054560364924474136 0.9048362851981411
2 2 0 0 0 3 1 2 0.2498736409318928 0.054560364924474136 0.9048362851981411
2 2 0 0 0 3 2 0 0.3418634377741583 0.054560364924474136 0.9048362851981411
2 2 0 0 0 3 2 1 0.3113260834699153 0.054560364924474136 0.9048362851981411
2 2 0 0 0 3 2 2 0.2498736409318928 0.054560364924474136 0.9048362851981411
2 2 0 0 1 0 0 0 0.5894120266574576 0.054560364924474136 0.9048362851981411
2 2 0 0 1 0 0 1 0.5588746723532187 0.054560364924474136 0.9048362851981411
2 2 0 0 1 0 0 2 0.49742222981519413 0.054560364924474136 0.9048362851981411
2 2 0 0 1 0 1 0 0.5894120266574576 0.054560364924474136 0.9048362851981411
2 2 0 0 1 0 1 1 0.5588746723532187 0.054560364924474136 0.9048362851981411
2 2 0 0 1 0 1 2 0.49742222981519413 0.054560364924474136 0.9048362851981411
2 2 0 0 1 0 2 0 0.5894120266574576 0.054560364924474136 0.9048362851981411
2 2 0 0 1 0 2 1 0.5588746723532187 0.054560364924474136 0.9048362851981411
2 2 0 0 1 0 2 2 0.49742222981519413 0.054560364924474136 0.9048362851981411
2 2 0 0 1 1 0 0 0.4549573902409959 0.054560364924474136 0.9048362851981411
2 2 0 0 1 1 0 1 0.42442003593675826 0.054560364924474136 0.9048362851981411
2 2 0 0 1 1 0 2 0.36296759339873363 0.054560364924474136 0.9048362851981411
2 2 0 0 1 1 1 0 0.4549573902409959 0.054560364924474136 0.9048362851981411
2 2 0 0 1 1 1 1 0.42442003593675826 0.054560364924474136 0.9048362851981411
2 2 0 0 1 1 1 2 0.36296759339873363 0.054560364924474136 0.9048362851981411
2 2 0 0 1 1 2 0 0.4549573902409959 0.054560364924474136 0.9048362851981411
2 2 0 0 1 1 2 1 0.42442003593675826 0.054560364924474136 0.9048362851981411
2 2 0 0 1 1 2 2 0.36296759339873363 0.054560364924474136 0.9048362851981411
2 2 0 0 1 2 0 0 0.39648441461705897 0.054560364924474136 0.9048362851981411
2 2 0 0 1 2 0 1 0.3659470603128191 0.054560364924474136 0.9048362851981411
2 2 0 0 1 2 0 2 0.3044946177747967 0.054560364924474136 0.9048362851981411
2 2 0 0 1 2 1 0 0.39648441461705897 0.054560364924474136 0.9048362851981411
2 2 0 0 1 2 1 1 0.3659470603128191 0.054560364924474136 0.9048362851981411
2 2 0 0 1 2 1 2 0.3044946177747967 0.054560364924474136 0.9048362851981411
2 2 0 0 1 2 2 0 0.39648441461705897 0.054560364924474136 0.9048362851981411
2 2 0 0 1 2 2 1 0.3659470603128191 0.054560364924474136 0.9048362851981411
2 2 0 0 1 2 2 2 0.3044946177747967 0.054560364924474136 0.9048362851981411
2 2 0 0 1 3 0 0 0.341808853583352 0.054560364924474136 0.9048362851981411
2 2 0 0 1 3 0 1 0.31127149927911 0.054560364924474136 0.9048362851981411
2 2 0 0 1 3 0 2 0.2498190567410865 0.054560364924474136 0.9048362851981411
2 2 0 0 1 3 1 0 0.341808853583352 0.054560364924474136 0.9048362851981411
2 2 0 0 1 3 1 1 0.31127149927911 0.054560364924474136 0.9048362851981411
2 2 0 0 1 3 1 2 0.2498190567410865 0.054560364924474136 0.9048362851981411
2 2 0 0 1 3 2 0 0.341808853583352 0.054560364924474136 0.9048362851981411
2 2 0 0 1 3 2 1 0.31127149927911 0.054560364924474136 0.9048362851981411
2 2 0 0 1 3 2 2 0.2498190567410865 0.054560364924474136 0.9048362851981411
2 2 0 0 2 0 0 0 0.5894825836794704 0.054560364924474136 0.9048362851981411
2 2 0 0 2 0 0 1 0.5589452293752315 0.054560364924474136 0.9048362851981411
2 2 0 0 2 0 0 2 0.497492786837208 0.054560364924474136 0.9048362851981411
2 2 0 0 2 0 1 0 0.5894825836794704 0.054560364924474136 0.9048362851981411
2 2 0 0 2 0 1 1 0.5589452293752315 0.054560364924474136 0.9048362851981411
2 2 0 0 2 0 1 2 0.497492786837208 0.054560364924474136 0.9048362851981411
2 2 0 0 2 0 2 0 0.5894825836794704 0.054560364924474136 0.9048362851981411
2 2 0 0 2 0 2 1 0.5589452293752315 0.054560364924474136 0.9048362851981411
2 2 0 0 2 0 2 2 0.497492786837208 0.054560364924474136 0.9048362851981411
2 2 0 0 2 1 0 0 0.45502794726300877 0.054560364924474136 0.9048362851981411
2 2 0 0 2 1 0 1 0.424490592958771 0.054560364924474136 0.9048362851981411
2 2 0 0 2 1 0 2 0.3630381504207475 0.054560364924474136 0.9048362851981411
2 2 0 0 2 1 1 0 0.45502794726300877 0.054560364924474136 0.9048362851981411
2 2 0 0 2 1 1 1 0.424490592958771 0.054560364924474136 0.9048362851981411
2 2 0 0 2 1 1 2 0.3630381504207475 0.054560364924474136 0.9048362851981411
2 2 0 0 2 1 2 0 0.45502794726300877 0.054560364924474136 0.9048362851981411
2 2 0 0 2 1 2 1 0.424490592958771 0.054560364924474136 0.9048362851981411
2 2 0 0 2 1 2 2 0.3630381504207475 0.054560364924474136 0.9048362851981411
2 2 0 0 2 2 0 0 0.39655497163907183 0.054560364924474136 0.9048362851981411
2 2 0 0 2 2 0 1 0.36601761733483196 0.054560364924474136 0.9048362851981411
2 2 0 0 2 2 0 2 0.30456517479680945 0.054560364924474136 0.9048362851981411
2 2 0 0 2 2 1 0 0.39655497163907183 0.054560364924474136 0.9048362851981411
2 2 0 0 2 2 1 1 0.36601761733483196 0.054560364924474136 0.9048362851981411
2 2 0 0 2 2 1 2 0.30456517479680945 0.054560364924474136 0.9048362851981411
2 2 0 0 2 2 2 0 0.39655497163907183 0.054560364924474136 0.9048362851981411
2 2 0 0 2 2 2 1 0.36601761733483196 0.054560364924474136 0.9048362851981411
2 2 0 0 2 2 2 2 0.30456517479680945 0.054560364924474136 0.9048362851981411
2 2 0 0 2 3 0 0 0.34187941060536586 0.054560364924474136 0.9048362851981411
2 2 0 0 2 3 0 1 0.31134205630112277 0.054560364924474136 0.9048362851981411
2 2 0 0 2 3 0 2 0.24988961376310037 0.054560364924474136 0.9048362851981411
2 2 0 0 2 3 1 0 0.34187941060536586 0.054560364924474136 0.9048362851981411
2 2 0 0 2 3 1 1 0.31134205630112277 0.054560364924474136 0.9048362851981411
2 2 0 0 2 3 1 2 0.24988961376310037 0.054560364924474136 0.9048362851981411
2 2 0 0 2 3 2 0 0.34187941060536586 0.054560364924474136 0.9048362851981411
2 2 0 0 2 3 2 1 0.31134205630112277 0.054560364924474136 0.9048362851981411
2 2 0 0 2 3 2 2 0.24988961376310037 0.054560364924474136 0.9048362851981411
2 2 0 0 3 0 0 0 0.5894473051684639 0.054560364924474136 0.9048362851981411
2 2 0 0 3 0 0 1 0.5589099508642241 0.054560364924474136 0.9048362851981411
2 2 0 0 3 0 0 2 0.4974575083262005 0.054560364924474136 0.9048362851981411
2 2 0 0 3 0 1 0 0.5894473051684639 0.054560364924474136 0.9048362851981411
2 2 0 0 3 0 1 1 0.5589099508642241 0.054560364924474136 0.9048362851981411
2 2 0 0 3 0 1 2 0.4974575083262005 0.054560364924474136 0.9048362851981411
2 2 0 0 3 0 2 0 0.5894473051684639 0.054560364924474136 0.9048362851981411
2 2 0 0 3 0 2 1 0.5589099508642241 0.054560364924474136 0.9048362851981411
2 2 0 0 3 0 2 2 0.4974575083262005 0.054560364924474136 0.9048362851981411
2 2 0 0 3 1 0 0 0.4549926687520024 0.054560364924474136 0.9048362851981411
2 2 0 0 3 1 0 1 0.42445531444776563 0.054560364924474136 0.9048362851981411
2 2 0 0 3 1 0 2 0.36300287190974 0.054560364924474136 0.9048362851981411
2 2 0 0 3 1 1 0 0.4549926687520024 0.054560364924474136 0.9048362851981411
2 2 0 0 3 1 1 1 0.42445531444776563 0.054560364924474136 0.9048362851981411
2 2 0 0 3 1 1 2 0.36300287190974 0.054560364924474136 0.9048362851981411
2 2 0 0 3 1 2 0 0.4549926687520024 0.054560364924474136 0.9048362851981411
2 2 0 0 3 1 2 1 0.42445531444776563 0.054560364924474136 0.9048362851981411
2 2 0 0 3 1 2 2 0.36300287190974 0.054560364924474136 0.9048362851981411
2 2 0 0 3 2 0 0 0.39651969312806545 0.054560364924474136 0.9048362851981411
2 2 0 0 3 2 0 1 0.3659823388238256 0.054560364924474136 0.9048362851981411
2 2 0 0 3 2 0 2 0.30452989628580196 0.054560364924474136 0.9048362851981411
2 2 0 0 3 2 1 0 0.39651969312806545 0.054560364924474136 0.9048362851981411
2 2 0 0 3 2 1 1 0.3659823388238256 0.054560364924474136 0.9048362851981411
2 2 0 0 3 2 1 2 0.30452989628580196 0.054560364924474136 0.9048362851981411
2 2 0 0 3 2 2 0 0.39651969312806545 0.054560364924474136 0.9048362851981411
2 2 0 0 3 2 2 1 0.3659823388238256 0.054560364924474136 0.9048362851981411
2 2 0 0 3 2 2 2 0.30452989628580196 0.054560364924474136 0.9048362851981411
2 2 0 0 3 3 0 0 0.3418441320943584 0.054560364924474136 0.9048362851981411
2 2 0 0 3 3 0 1 0.3113067777901164 0.054560364924474136 0.9048362851981411
2 2 0 0 3 3 0 2 0.24985433525209289 0.054560364924474136 0.9048362851981411
2 2 0 0 3 3 1 0 0.3418441320943584 0.054560364924474136 0.9048362851981411
2 2 0 0 3 3 1 1 0.3113067777901164 0.054560364924474136 0.9048362851981411
2 2 0 0 3 3 1 2 0.24985433525209289 0.054560364924474136 0.9048362851981411
2 2 0 0 3 3 2 0 0.3418441320943584 0.054560364924474136 0.9048362851981411
2 2 0 0 3 3 2 1 0.3113067777901164 0.054560364924474136 0.9048362851981411
2 2 0 0 3 3 2 2 0.24985433525209289 0.054560364924474136 0.9048362851981411
2 2 0 1 0 0 0 0 0.592602398969793 0.054560364924474136 0.9048362851981411
2 2 0 1 0 0 0 1 0.5620650446655522 0.054560364924474136 0.9048362851981411
2 2 0 1 0 0 0 2 0.5006126021275286 0.054560364924474136 0.9048362851981411
2 2 0 1 0 0 1 0 0.592602398969793 0.054560364924474136 0.9048362851981411
2 2 0 1 0 0 1 1 0.5620650446655522 0.054560364924474136 0.9048362851981411
2 2 0 1 0 0 1 2 0.5006126021275286 0.054560364924474136 0.9048362851981411
2 2 0 1 0 0 2 0 0.592602398969793 0.054560364924474136 0.9048362851981411
2 2 0 1 0 0 2 1 0.5620650446655522 0.054560364924474136 0.9048362851981411
2 2 0 1 0 0 2 2 0.5006126021275286 0.054560364924474136 0.9048362851981411
2 2 0 1 0 1 0 0 0.45814776255333045 0.054560364924474136 0.9048362851981411
2 2 0 1 0 1 0 1 0.42761040824908947 0.054560364924474136 0.9048362851981411
2 2 0 1 0 1 0 2 0.36615796571106596 0.054560364924474136 0.9048362851981411
2 2 0 1 0 1 1 0 0.45814776255333045 0.054560364924474136 0.9048362851981411
2 2 0 1 0 1 1 1 0.42761040824908947 0.054560364924474136 0.9048362851981411
2 2 0 1 0 1 1 2 0.36615796571106596 0.054560364924474136 0.9048362851981411
2 2 0 1 0 1 2 0 0.45814776255333045 0.054560364924474136 0.9048362851981411
2 2 0 1 0 1 2 1 0.42761040824908947 0.054560364924474136 0.9048362851981411
2 2 0 1 0 1 2 2 0.36615796571106596 0.054560364924474136 0.9048362851981411
2 2 0 1 0 2 0 0 0.3996747869293903 0.054560364924474136 0.9048362851981411
2 2 0 1 0 2 0 1 0.3691374326251483 0.054560364924474136 0.9048362851981411
2 2 0 1 0 2 0 2 0.3076849900871311 0.054560364924474136 0.9048362851981411
2 2 0 1 0 2 1 0 0.3996747869293903 0.054560364924474136 0.9048362851981411
2 2 0 1 0 2 1 1 0.3691374326251483 0.054560364924474136 0.9048362851981411
2 2 0 1 0 2 1 2 0.3076849900871311 0.054560364924474136 0.9048362851981411
2 2 0 1 0 2 2 0 0.3996747869293903 0.054560364924474136 0.9048362851981411
2 2 0 1 0 2 2 1 0.3691374326251483 0.054560364924474136 0.9048362851981411
2 2 0 1 0 2 2 2 0.3076849900871311 0.054560364924474136 0.9048362851981411
2 2 0 1 0 3 0 0 0.3449992258956843 0.054560364924474136 0.9048362851981411
2 2 0 1 0 3 0 1 0.31446187159144234 0.054560364924474136 0.9048362851981411
2 2 0 1 0 3 0 2 0.25300942905341883 0.054560364924474136 0.9048362851981411
2 2 0 1 0 3 1 0 0.3449992258956843 0.054560364924474136 0.9048362851981411
2 2 0 1 0 3 1 1 0.31446187159144234 0.054560364924474136 0.9048362851981411
2 2 0 1 0 3 1 2 0.25300942905341883 0.054560364924474136 0.9048362851981411
2 2 0 1 0 3 2 0 0.3449992258956843 0.054560364924474136 0.9048362851981411
2 2 0 1 0 3 2 1 0.31446187159144234 0.054560364924474136 0.9048362851981411
2 2 0 1 0 3 2 2 0.25300942905341883 0.054560364924474136 0.9048362851981411
2 2 0 1 1 0 0 0 0.5925478147789868 0.054560364924474136 0.9048362851981411
2 2 0 1 1 0 0 1 0.5620104604747469 0.054560364924474136 0.9048362851981411
2 2 0 1 1 0 0 2 0.5005580179367223 0.054560364924474136 0.9048362851981411
2 2 0 1 1 0 1 0 0.5925478147789868 0.054560364924474136 0.9048362851981411
2 2 0 1 1 0 1 1 0.5620104604747469 0.054560364924474136 0.9048362851981411
2 2 0 1 1 0 1 2 0.5005580179367223 0.054560364924474136 0.9048362851981411
2 2 0 1 1 0 2 0 0.5925478147789868 0.054560364924474136 0.9048362851981411
2 2 0 1 1 0 2 1 0.5620104604747469 0.054560364924474136 0.9048362851981411
2 2 0 1 1 0 2 2 0.5005580179367223 0.054560364924474136 0.9048362851981411
2 2 0 1 1 1 0 0 0.45809317836252406 0.054560364924474136 0.9048362851981411
2 2 0 1 1 1 0 1 0.4275558240582842 0.054560364924474136 0.9048362851981411
2 2 0 1 1 1 0 2 0.36610338152025856 0.054560364924474136 0.9048362851981411
2 2 0 1 1 1 1 0 0.45809317836252406 0.054560364924474136 0.9048362851981411
2 2 0 1 1 1 1 1 0.4275558240582842 0.054560364924474136 0.9048362851981411
2 2 0 1 1 1 1 2 0.36610338152025856 0.054560364924474136 0.9048362851981411
2 2 0 1 1 1 2 0 0.45809317836252406 0.054560364924474136 0.9048362851981411
2 2 0 1 1 1 2 1 0.4275558240582842 0.054560364924474136 0.9048362851981411
2 2 0 1 1 1 2 2 0.36610338152025856 0.054560364924474136 0.9048362851981411
2 2 0 1 1 2 0 0 0.3996202027385839 0.054560364924474136 0.9048362851981411
2 2 0 1 1 2 0 1 0.3690828484343419 0.054560364924474136 0.9048362851981411
2 2 0 1 1 2 0 2 0.30763040589632584 0.054560364924474136 0.9048362851981411
2 2 0 1 1 2 1 0 0.3996202027385839 0.054560364924474136 0.9048362851981411
2 2 0 1 1 2 1 1 0.3690828484343419 0.054560364924474136 0.9048362851981411
2 2 0 1 1 2 1 2 0.30763040589632584 0.054560364924474136 0.9048362851981411
2 2 0 1 1 2 2 0 0.3996202027385839 0.054560364924474136 0.9048362851981411
2 2 0 1 1 2 2 1 0.3690828484343419 0.054560364924474136 0.9048362851981411
2 2 0 1 1 2 2 2 0.30763040589632584 0.054560364924474136 0.9048362851981411
2 2 0 1 1 3 0 0 0.34494464170488015 0.054560364924474136 0.9048362851981411
2 2 0 1 1 3 0 1 0.31440728740063495 0.054560364924474136 0.9048362851981411
2 2 0 1 1 3 0 2 0.25295484486261355 0.054560364924474136 0.9048362851981411
2 2 0 1 1 3 1 0 0.34494464170488015 0.054560364924474136 0.9048362851981411
2 2 0 1 1 3 1 1 0.31440728740063495 0.054560364924474136 0.9048362851981411
2 2 0 1 1 3 1 2 0.25295484486261355 0.054560364924474136 0.9048362851981411
